ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,SCHOOLTYPECD,street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2023,"Florence 1
Schools",Florence 1 Schools,2101999,D,319 S. Irby St,Florence,SC,29501,PK-12,16024,843-669-4141,www.f1s.org,Richard O'Malley,"Richard
O'Malley","Porter
Stewart",1085
2023,"Florence
County School
Two","Hannah-Pamplico High
School",2102024,H,"2055 South
Pamplico Highway",Pamplico,SC,29583,9-12,307,843-493-5781,https://www.fsd2.org/domain/10,Mr. Sterling J. Mosby,,,23
2023,"Florence
County School
Two","Hannah-Pamplico
Elementary/Middle",2102028,E,"2131 s. Pamplico
Hwy.",Pamplico,SC,29583,PK-8,761,8434932061,https://www.fsd2.org/domain/9,Angela Tanner,,,40
2023,"Florence
County School
Two","Hannah-Pamplico
Elementary/Middle",2102028,M,"2131 s. Pamplico
Hwy.",Pamplico,SC,29583,PK-8,761,8434932061,https://www.fsd2.org/domain/9,Angela Tanner,,,40
2023,"Florence
County School
Two","Florence County School
Two",2102999,D,"2121 South
Pamplico Highway",Pamplico,SC,29583,PK-12,1068,(843) 493-2502,https://www.fsd2.org/,"Neal Vincent, Ed.D.","Neal Vincent,
Ed.D.","Mr. Thadis
Calcutt,
Jr.",63
2023,"Florence
School District
Three","Lake City Early College &
Cate High School",2103029,H,"652 N. Matthew
Road",Lake City,SC,29560,9-12,592,843-374-3321,https://www.lchs.florence3.k12.sc.us/,Terrell Fleming,,,27
2023,"Florence
School District
Three","J.C. Lynch Elementary
School",2103036,E,"124 Hicks Rd.
",Coward,SC,29530,PK-6,370,843-699-2114,https://www.jcles.florence3.k12.sc.us/,T.J. DeVine,,,25
2023,"Florence
School District
Three","Olanta Creative Arts And
Science Magnet School",2103037,E,"312 North Jones
Road",Olanta,SC,29114,PK-6,224,843-396-4457,https://www.oes.florence3.k12.sc.us/,"Melanie Dukes
McKnight",,,14
2023,"Florence
School District
Three","Scranton Elementary
Steam Academy",2103039,E,1649 US Hwy. 52,Scranton,SC,29591,PK-6,364,843-699-2112,https://www.ses.florence3.k12.sc.us/,Jami G. Kirby,,,26
2023,"Florence
School District
Three","Lake City Early Childhood
Center",2103050,P,,Lake City,SC,29560,PK-2,379,8433742353,,Jonte' Singletary,,,18
2023,"Florence
School District
Three","Main Street Elementary
School",2103051,E,318 E. Main Street,Lake City,SC,29505,3-6,334,843-374-2221,https://www.mses.florence3.k12.sc.us/,Sharon N. WIlliams,,,10
2023,"Florence
School District
Three","Dr. Ronald E. Mcnair
School Of Digital
Communication And
Leadersh",2103053,M,311 Carver Street,Lake City,SC,29560,7-8,209,843-374-8651,https://www.remms.florence3.k12.sc.us/,Charm Eaddy,,,19
2023,"Florence
School District
Three","J. Paul Truluck Creative
Arts And Science Magnet
School",2103054,H,319 Carlisle St.,Lake City,SC,29560,6-12,521,843-374-8685,https://www.jptms.florence3.k12.sc.us/,Mac McDougal,,,29
2023,"Florence
School District
Three","J. Paul Truluck Creative
Arts And Science Magnet
School",2103054,M,319 Carlisle St.,Lake City,SC,29560,6-12,521,843-374-8685,https://www.jptms.florence3.k12.sc.us/,Mac McDougal,,,29
2023,"Florence
School District
Three","Florence School District
Three",2103999,D,125 S. Blanding St.,Lake City,SC,29560,PK-12,2993,843-374-8652,www.florence3.k12.sc.us,Dr. Laura Hickson,"Dr. Laura
Hickson","Barbara
Bryant",170
2023,"Florence
School District
Five",Johnsonville High School,2105045,H,"237 South
Georgetown Hwy",Johnsonville,SC,29555,9-12,350,843-386-2707,https://jhs.fsd5.org/,Sam Tuten,,,24
2023,"Florence
School District
Five","Johnsonville Elementary
School",2105047,E,"160 East Marion
Street",JOHNSONVILLE,SC,29555,PK-4,507,843-386-2955,jes.fsd5.org,Lacinda Burrows,,,34
2023,"Florence
School District
Five",Johnsonville Middle School,2105049,M,415 Maple Avenue,Johnsonville,SC,29555,5-8,368,843-386-2066,https://jms.fsd5.org,Mirandi O. Squires,,,23
2023,"Florence
School District
Five","Florence School District
Five",2105999,D,"156 East Marion
Street",JOHNSONVILLE,SC,29555,PK-12,1225,843-386-2358,www.fsd5.org,Allana Prosser,"Allana
Prosser","Josh
Timmons",82
2023,"Georgetown
County School
District",Andrews High School,2201001,H,"12890 County Line
Road",Andrews,SC,29510,9-12,519,843-264-3414,ahs.gcsd.k12.sc.us,Toshawnka T. Mahone,,,38
2023,"Georgetown
County School
District",Georgetown High School,2201004,H,"2500 Anthuan
Maybank","Georgetown,",SC,29440,9-12,940,843-546-8516,https://ghs.gcsd.k12.sc.us/home,Mr. Craig Stone,,,52
2023,"Georgetown
County School
District","Andrews Elementary
School",2201008,E,"13072 County Line
Road",Andrews,SC,29510,PK-5,684,843-264-3419,https://aes.gcsd.k12.sc.us/,Adrienne Watford,,,50
2023,"Georgetown
County School
District","Brown's Ferry Elementary
School For The Creative &
Performing Art",2201009,E,"7292 Brown's Ferry
Rd.",Georgetown,SC,29440,PK-5,132,843-527-1325,https://bfe.gcsd.k12.sc.us/,Tawanna Grant,,,8
2023,"Georgetown
County School
District","Pleasant Hill Elementary
Stream Academy",2201012,E,"127 Schoolhouse
Drive",Hemingway,SC,29554,PK-5,288,843-558-9417,https://phe.gcsd.k12.sc.us/,Lee Glover,,,20
2023,"Georgetown
County School
District",Georgetown Middle School,2201013,M,"2400 Anthuan
Maybank Drive",Georgetown,SC,29440,6-8,712,843-527-4495,gms.gcsd.k12.sc.us,Seth C. Hillman,,,43
2023,"Georgetown
County School
District",Kensington Elementary,2201014,E,49 Kershaw Place,Georgetown,SC,29440,PK-5,555,8433444284,https://kes.gcsd.k12.sc.us/home,Maurice Cobb,,,38
2023,"Georgetown
County School
District","Maryville Elementary
School",2201015,E,2125 Poplar St,Georgetown,SC,29440,PK-5,445,843-546-8423,www.mes.gcsd.k12.sc.us,Dr. Carla Brandon,,,32
2023,"Georgetown
County School
District",Mcdonald Elementary,2201016,E,"532 McDonald
Road
Georgetown,
SC 29440",Georgetown,SC,29440,PK-5,429,843-527-3485,https://mce.gcsd.k12.sc.us/,Mack J. Burgess,,,31
2023,"Georgetown
County School
District","Plantersville Elementary
School",2201020,E,1668 Exodus Drive,Georgetown,SC,29440,PK-5,67,843-546-8453,https://pes.gcsd.k12.sc.us/home,Darryl Stanley,,,6
2023,"Georgetown
County School
District",Rosemary Middle School,2201022,M,"12804 County Line
Road",Andrews,SC,29510,6-8,378,843-264-9780,https://rms.gcsd.k12.sc.us/home,"LaTanya Brown
Goodson",,,22
2023,"Georgetown
County School
District",Sampit Elementary School,2201023,E,69 Woodland Ave,Georgetown,SC,0,PK-5,255,843-527-4411,https://ses.gcsd.k12.sc.us/,Tara M. Ward,,,20
2023,"Georgetown
County School
District","Waccamaw Elementary
School",2201024,P,1364 Waverly Road,Pawleys Island,SC,29585,PK-3,519,8434243835,https://wes.gcsd.k12.sc.us/home,Ashley Cameron,,,32
2023,"Georgetown
County School
District",Waccamaw High School,2201025,H,"2412 Kings River
Rd.",Pawleys Island,SC,29585,9-12,858,843-237-9899,whs.gcsd.k12.sc.us,Adam George,,,49
2023,"Georgetown
County School
District",Carvers Bay High,2201026,H,13002 Choppee Rd,Hemingway,SC,29554,9-12,376,843-558-6920,www.gcsd.k12.sc.us/o/cbhs,Larry Odom,,,23
2023,"Georgetown
County School
District",Carvers Bay Middle School,2201027,M,"13000 Choppee
Road",Hemingway,SC,29554,6-8,270,843-558-6930,http://www.cbm.gcsd.k12.sc.us,Norine Grant-Fraiser,,,18
2023,"Georgetown
County School
District",Waccamaw Middle School,2201028,M,247 Wildcat Way,Pawleys Island,SC,29585,7-8,343,803-237-0106,https://wms.gcsd.k12.sc.us/,Ginny Haynes,,,18
2023,"Georgetown
County School
District","Waccamaw Intermediate
School",2201029,E,320 Wildcat Way,Pawleys Island,SC,29585,4-6,420,8432377071,https://wis.gcsd.k12.sc.us/,Travis Klatka,,,21
2023,"Georgetown
County School
District","Coastal Montessori Charter
School",2201601,E,"111 Old Plantation
Way",Pawleys Island,SC,29585,1-8,239,8432350413,www.coastalmontessoricharter.orgd,Rosemary Gray,,,17
2023,"Georgetown
County School
District","Coastal Montessori Charter
School",2201601,M,"111 Old Plantation
Way",Pawleys Island,SC,29585,1-8,239,8432350413,www.coastalmontessoricharter.orgd,Rosemary Gray,,,17
2023,"Georgetown
County School
District","Georgetown County School
District",2201999,D,2018 Church Street,Georgetown,SC,29440,PK-12,8429,843-436-7000,www.gcsd.k12.sc.us,Keith Price,Keith Price,"William
Gaskins",546
2023,"The School
District Of
Greenville
County",Berea High School,2301002,H,201 Burdine Drive,Greenville,SC,29617,9-12,1244,864-355-1600,https://www.greenville.k12.sc.us/bereah/,Mike Noel,,,67
2023,"The School
District Of
Greenville
County",Blue Ridge High School,2301003,H,"2151 Fews Chapel
Rd.",Greer,SC,29651,9-12,1066,864-355-1800,https://www.greenville.k12.sc.us/bridgehs/,Ashley Wardlaw,,,54
2023,"The School
District Of
Greenville
County","Carolina High School And
Academy",2301005,H,"2725 Anderson
Road",Greenville,SC,29611,9-12,1047,864-355-2300,https://www.greenville.k12.sc.us/carolina/,Mr. Jeremy Carrick,,,49
2023,"The School
District Of
Greenville
County",Eastside High School,2301006,H,"1300 Brushy Creek
Road",Taylors,SC,29687,9-12,1551,864-355-2800,https://www.greenville.k12.sc.us/eastside/,Tina Bishop,,,75
2023,"The School
District Of
Greenville
County","Greenville Senior High
Academy Of Law, Finance
And Business",2301008,H,1 Vardry Street,Greenville,SC,0,9-12,1729,"864-355-5500
","https://www.greenville.k12.sc.us/gvilleh/
",Jason Warren,,,79
2023,"The School
District Of
Greenville
County",Greer High School,2301009,H,"3000 East Gap
Creek Road",Greer,SC,29651,9-12,1348,864-355-5700,www.greenville.k12.sc.us/greerhs,Justin Ludley,,,66
2023,"The School
District Of
Greenville
County","Wade Hampton High
School",2301010,H,100 Pine Knoll Rd,Greenville,SC,29609,9-12,1831,864-355-0100,https://www.greenville.k12.sc.us/whhs/,Dr. Carlos C. Grant,,,84
2023,"The School
District Of
Greenville
County",Hillcrest Middle School,2301011,M,510 Garrison Road,Simpsonville,SC,29681,6-8,986,864-355-6100,https://www.greenville.k12.sc.us/hms/index.asp,William C. Price,,,53
2023,"The School
District Of
Greenville
County",Hillcrest High School,2301012,H,"3665 S. Industrial
Drive",Simpsonville,SC,29680,9-12,2192,864-355-3500,https://www.greenville.k12.sc.us/hillcrest/,Patrick Jarrett,,,105
2023,"The School
District Of
Greenville
County",J. L. Mann High School,2301013,H,160 Fairforest Way,Greenville,SC,29607,9-12,2076,(864) 355-6300,greenville.k12.sc.us/jlmann,Dr. Shannon Gibson,,,100
2023,"The School
District Of
Greenville
County",Mauldin High School,2301014,H,"701 East Butler
Road",Mauldin,SC,29662,9-12,2314,8643556500,https://www.greenville.k12.sc.us/mauldinh/,J. Michael Peake,,,114
2023,"The School
District Of
Greenville
County",Riverside High School,2301017,H,"794 Hammett
Bridge Road",Greer,SC,29605,9-12,1847,87643557810,https://www.greenville.k12.sc.us/riverside/,Darah Huffman,,,83
2023,"The School
District Of
Greenville
County",Southside High School,2301018,H,"6680 Frontage
Road @
Whitehorse Road",Greenville,SC,29605,9-12,1041,8643558700,https://www.greenville.k12.sc.us/shs/,Dr. Andre M. Dukes,,,53
2023,"The School
District Of
Greenville
County",Travelers Rest High School,2301020,H,301 N Main St,Travelers Rst,SC,29690,9-12,1270,8643550010,https://www.greenville.k12.sc.us/trest/,Woodrow Daniel Bruce,,,60
2023,"The School
District Of
Greenville
County",Woodmont High School,2301023,H,"2831 West Georgia
Road",Piedmont,SC,29673,9-12,2189,8643558610,https://www.greenville.k12.sc.us/wdmonth/index.asp,Joseph Foster,,,106
2023,"The School
District Of
Greenville
County",Bryson Middle School,2301024,M,"3657 S. Industrial
Drive",Simpsonville,SC,29681,6-8,920,864-355-2100,https://www.greenville.k12.sc.us/brysonm/,"Caroline
McCuen-Bohnenberger",,,45
2023,"The School
District Of
Greenville
County","Gateway Elementary
School",2301027,E,200 Hawkins Road,Travelers Rest,SC,29690,PK-5,663,864-355-5200,www.greenville.k12.sc.us/gateway/,Susan Stubley,,,37
2023,"The School
District Of
Greenville
County","Alexander Elementary
School",2301028,E,"1601 W Bramlett
Rd",Greenville,SC,0,PK-5,449,8643551000,https://www.greenville.k12.sc.us/alexand/,Patricia S. Paul,,,31
2023,"The School
District Of
Greenville
County","Beck International
Academy",2301029,M,901 Woodruff Rd,Greenville,SC,29607,6-8,818,864-355-1400,https://www.greenville.k12.sc.us/beck/,Jennifer Meisten,,,51
2023,"The School
District Of
Greenville
County",Brook Glenn Elementary,2301030,E,2003 East Lee Rd.,Taylors,SC,29687,PK-5,422,864-355-4700,https://www.greenville.k12.sc.us/bglenn/,Jordan L. O'Toole,,,28
2023,"The School
District Of
Greenville
County","Armstrong Elementary
School",2301031,E,"8601 White Horse
Rd",Greenville,SC,29617,PK-5,380,864-355-1100,https://www.greenville.k12.sc.us/armstrng/,Tracy Atkins,,,21
2023,"The School
District Of
Greenville
County",Augusta Circle Elementary,2301034,E,100 Winyah Street,Greenville,SC,29605,K-5,557,864-355-1200,https://www.greenville.k12.sc.us/acircle/,Mimi Melehes,,,32
2023,"The School
District Of
Greenville
County",Berea Elementary School,2301036,E,100 Berea Dr,Greenville,SC,29607,K-5,462,864-355-1510,"https://sites.google.com/greenvilleschools.us
/bereaelementary",Tom Miller,,,34
2023,"The School
District Of
Greenville
County",Bethel Elementary,2301037,E,"111 Bethel School
Road",Simpsonville,SC,29681,K-5,897,864-355-4100,https://www.greenville.k12.sc.us/bethel/,Matthew Critell,,,49
2023,"The School
District Of
Greenville
County","Blythe Academy Of
Languages",2301038,E,100 Blythe Drive,Greenville,SC,29605,PK-5,881,864-355-4400,https://www.greenville.k12.sc.us/blythe/,Steven Sokohl,,,51
2023,"The School
District Of
Greenville
County","Brushy Creek Elementary
School",2301039,E,"1344 Brushy Creek
Rd",Taylors,SC,29687,PK-5,818,864-355-5400,bcreek@greenville.k12.sc.us,"Charles T. Davis, Jr.",,,44
2023,"The School
District Of
Greenville
County",Bryson Elementary School,2301040,E,703 Bryson Drive,Simpsonville,SC,29681,K-5,911,864-355-3600,https://www.greenville.k12.sc.us/brysone/,Andreya C. Boggs,,,50
2023,"The School
District Of
Greenville
County",Berea Middle School,2301042,M,"151 Berea Middle
School Road",Greenville,SC,29617,6-8,795,8643551700,https://www.greenville.k12.sc.us/beream/,Brianna Falvey,,,48
2023,"The School
District Of
Greenville
County",Sue Cleveland Elementary,2301043,E,"375 Woodmont
School Road Ext.",Piedmont,SC,29673,K-5,538,864-355-4200,greeville.k12.sc.us/sueclev/,Christy Earley,,,34
2023,"The School
District Of
Greenville
County",Sara Collins Elementary,2301044,E,"1200 Parkins Mill
Road",Greenville,SC,29607,K-5,861,864-355-3200,https://www.greenville.k12.sc.us/scollins/,Melissa Burns,,,49
2023,"The School
District Of
Greenville
County",Plain Elementary School,2301046,E,"506 Neely Ferry
Road",Simpsonville,SC,29680,K-5,932,864-355-7701,www.greenville.k12.sc.us/plaine,Debbie Mihalic,,,48
2023,"The School
District Of
Greenville
County",Crestview Elementary,2301047,E,"509 American
Legion Rd.",Greer,SC,29651,PK-5,654,8643552600,www.greenville.k12.sc.us/crestv,David Langston,,,40
2023,"The School
District Of
Greenville
County",Duncan Chapel Elementary,2301051,E,"210 Duncan Chapel
Rd.",Greenville,SC,29617,PK-5,591,864-355-2700,https://www.greenville.k12.sc.us/dchapel/,Danielle A. Lee,,,38
2023,"The School
District Of
Greenville
County",Woodmont Middle School,2301052,M,"325 N. Flat Rock
Rd.",Piedmont,SC,29673,6-8,808,864-355-8500,www.greenville.k12.sc.us/wdmontm,Jennifer Mims Couch,,,48
2023,"The School
District Of
Greenville
County",East North Street Academy,2301054,E,1720 E North St,Greenville,SC,0,PK-5,709,8643552900,https://www.greenville.k12.sc.us/enorthst/,Dr. Dawn Hooker,,,47
2023,"The School
District Of
Greenville
County",Fork Shoals School,2301057,E,"916 McKelvey
Road",Pelzer,SC,29669,K-5,792,864-355-5000,www.greenville.k12.sc.us/forksh,Kim Reid,,,45
2023,"The School
District Of
Greenville
County",Fountain Inn Elementary,2301058,E,,"608 Fairview
Street, Fountain
Inn SC",SC,29644,PK-5,835,864-355-5100,https://www.greenville.k12.sc.us/ftinn/,Stephanie Reese,,,46
2023,"The School
District Of
Greenville
County","Greenville Middle Academy
Of Traditional & Global
Studies",2301059,M,"339 Lowndes
Avenue",Greenville,SC,29607,6-8,775,864-355-5600,https://www.greenville.k12.sc.us/gvillem/,Y.C. (Nicky) Andrews,,,51
2023,"The School
District Of
Greenville
County",Greer Middle School,2301060,M,"3032 E Gap Creek
Rd",Greer,SC,29651,6-8,1080,864-355-5810,www.greenville.k12.sc.us/greerms/,Stephanie Lackey,,,60
2023,"The School
District Of
Greenville
County",Hollis Academy,2301061,E,200 Goodrich St,Grenville,SC,29611,PK-5,608,864-355-4800,https://www.greenville.k12.sc.us/hollise/,Sofia Tsambounieris,,,46
2023,"The School
District Of
Greenville
County",Hughes Academy,2301062,M,122 Deoyley Ave,Greenville,SC,29605,6-8,1020,8643556201,https://www.greenville.k12.sc.us/hughes/,Jordan Finlay,,,56
2023,"The School
District Of
Greenville
County","Lake Forest Elementary
School",2301063,E,16 Berkshire Ave,Greenville,SC,29615,PK-5,809,864-355-4000,https://www.greenville.k12.sc.us/lforest/,Julie R. Cooke,,,47
2023,"The School
District Of
Greenville
County",Lakeview Middle School,2301066,M,"3801 Old
Buncombe Road",Greenville,SC,29617,6-8,758,864-355-6410,https://www.greenville.k12.sc.us/lakeview/,Dr. Nicole Puza,,,53
2023,"The School
District Of
Greenville
County",Mauldin Elementary,2301067,E,1194 Holland Road,Simpsonville,SC,20681,PK-5,990,864-355-3700,https://www.greenville.k12.sc.us/mauldine/,Jennifer Dodds,,,52
2023,"The School
District Of
Greenville
County",Mitchell Road Elementary,2301068,E,"4124 E. North
Street",Greenville,SC,29615,PK-5,584,864-355-6700,https://www.greenville.k12.sc.us/mitchell/,Jennifer Holman,,,34
2023,"The School
District Of
Greenville
County","Monaview Elementary
School",2301069,E,10 Monaview Street,Greenville,SC,29617,PK-5,615,864-355-4300,https://www.greenville.k12.sc.us/monaview/,Damon Qualls,,,45
2023,"The School
District Of
Greenville
County",Mountain View Elementary,2301071,E,"6350 Mountain
View Road",Taylors,SC,29687,PK-5,801,8643556810,https://www.greenville.k12.sc.us/mtnview/,Jennifer Gibson,,,44
2023,"The School
District Of
Greenville
County",Northwood Middle School,2301074,M,710 Ikes Road,Taylors,SC,29687,6-8,863,864-355-7000,https://www.greenville.k12.sc.us/northwd/,Treva Lee,,,51
2023,"The School
District Of
Greenville
County",Paris Elementary School,2301076,E,"32 East Belvue
Road",Taylors,SC,29687,PK-5,580,864-355-4260,"www,greenville.k12.sc.us/parise",David G. Wise,,,34
2023,"The School
District Of
Greenville
County",Northwest Middle School,2301077,M,1606 Geer Hwy,Travelers Rst,SC,0,6-8,852,8643556900,https://www.greenville.k12.sc.us/northwst/,Daniel Greene,,,47
2023,"The School
District Of
Greenville
County","League Academy Of
Communication Arts",2301078,M,125 Twin Lake Rd,Greenville,SC,0,6-8,790,864-355-8100,https://www.greenville.k12.sc.us/league/,Mary Leslie Anderson,,,48
2023,"The School
District Of
Greenville
County",Pelham Road Elementary,2301079,E,100 All Star Way,Greenville,SC,29615,K-5,743,8643557600,"https://www.greenville.k12.sc.us/pelham/
",Kristy Qualls,,,42
2023,"The School
District Of
Greenville
County","Simpsonville Elementary
School",2301081,E,200 Morton Ave.,Simpsonville,SC,29681,PK-5,744,(864)355-8300,www.greenville.k12.sc.us/simville,Jackie Earle,,,40
2023,"The School
District Of
Greenville
County",Skyland Elementary School,2301083,E,"4221 Highway 14
North",Greer,SC,29651,PK-5,786,864-355-7200,https://www.greenville.k12.sc.us/skyland/,Leah Stafford,,,43
