ReportCardYear,DistrictNm,SchoolNm,SCHOOLID,"Report
Card Type
(P,E,M,H,D)",street,city,state,zip,GRADESPAN,Enrollment,hdphone,URL,headname,supername,chair,TeacherCount
2020,"Florence
County School
District 2","Hannah-Pamplico
Elementary/Middle School",2102028,E,"2131 South Pamplico
Highway",Pamplico,SC,29583,PK-8,738,843-493-2061,https://www.fsd2.org/domain/9,H. Legrande Richardson,,,49
2020,"Florence
County School
District 2","Hannah-Pamplico
Elementary/Middle School",2102028,M,"2131 South Pamplico
Highway",Pamplico,SC,29583,PK-8,738,843-493-2061,https://www.fsd2.org/domain/9,H. Legrande Richardson,,,49
2020,"Florence
County School
District 2","Florence County School
District 2",2102999,D,2121 S. Pamplico Hwy.,Pamplico,SC,29583,PK-12,1086,843-493-2502,https://www.fsd2.org,"Neal Vincent, Ed.D.","Neal Vincent,
Ed.D.","Mr. Raleigh
Ward, Jr.",78
2020,"Florence
School District
Three",Lake City High School,2103029,H,652 N. Matthew Rd.,652 N. Matthew Rd.,SC,29560,9-12,769,8433745119,florence3.k12.sc.us,Dr. Fred Moore,,,51
2020,"Florence
School District
Three",J. C. Lynch Elementary,2103036,E,124 Hicks Rd.,Coward,SC,29530,PK-6,404,843-389-3323,http://www.jcles.florence3.k12.sc.us/,Angela A. Tanner,,,26
2020,"Florence
School District
Three","Olanta Creative Arts And
Science Magnet School",2103037,E,312 North Jones Road,Olanta,SC,29114,PK-5,243,843-396-4457,http://www.oes.florence3.k12.sc.us/,Tonyelle L.Thomas,,,17
2020,"Florence
School District
Three","Scranton Elementary
Steam Academy",2103039,E,1649 US Hwy 52,Scranton,SC,29591,PK-6,438,843-389-2531,www.ses.florence3.k12.sc.us,Shanda Poston,,,29
2020,"Florence
School District
Three","Lake City Early Childhood
Center",2103050,P,906 N. Mathews Rd,Lake City,SC,29560,PK-2,370,843-374-2353,http://www.lce.florence3.k12.sc.us/,Thomas DeVine,,,29
2020,"Florence
School District
Three","Main Street Elementary
School Of Arts &
Leadership",2103051,E,318 E. Main Street,"Lake City, South
Carolina",SC,29560,3-6,387,843-374-2221,http://www.mses.florence3.k12.sc.us/,Dr. Sharon N. Williams,,,22
2020,"Florence
School District
Three","Dr. Ronald E. Mcnair
School Of Digital
Communication And
Leadersh",2103053,M,311 Carver Street,Lake City,SC,29560,7-8,340,843-374-8651,http://www.remms.florence3.k12.sc.us/,Deitra M. Johnson,,,22
2020,"Florence
School District
Three","J Paul Truluck Creative
Arts And Science Magnet
School",2103054,H,319 Carlisle St,Lake City,SC,29560,6-10,366,843-374-8685,http://www.jptms.florence3.k12.sc.us/,Mac McDougal,,,26
2020,"Florence
School District
Three","J Paul Truluck Creative
Arts And Science Magnet
School",2103054,M,319 Carlisle St,Lake City,SC,29560,6-10,366,843-374-8685,http://www.jptms.florence3.k12.sc.us/,Mac McDougal,,,26
2020,"Florence
School District
Three","Florence School District
Three",2103999,D,125 South Blanding St,"Lake City, South
Carolina",SC,29560,PK-12,3317,843-374-8652,http://www.florence3.k12.sc.us/,Laura Hickson,"Laura
Hickson","Barbara
Bryant",232
2020,"Florence
County School
District Four",Timmonsville High School,2104041,H,304 Kemper Street,Timmonsville,SC,29161,9-12,163,843-346-3956,www.florence4.k12.sc.us,Tonya Addison,,,18
2020,"Florence
County School
District Four",Johnson Middle School,2104042,M,"304 Kemper Street
",Timmonsville,SC,29161,6-8,208,843-346-3956,www.florence4.k12.sc.us,Tonya Addison,,,8
2020,"Florence
County School
District Four",Brockington Elementary,2104043,E,304 Kemper Street,Timmonsville,SC,29161,PK-5,324,843-346-4953,http://www.florence4.k12.sc.us/,Teresa Gamble,,,22
2020,"Florence
County School
District Four","Florence County School
District Four",2104999,D,"304 Kemper Street 
",Timmonsville,SC,29161,PK-12,695,843-346-3956,www.florence4.k12.sc.us,Dan Strickland,"Dan
Strickland",Lille Joe,48
2020,"Florence
County School
District Five",Johnsonville High School,2105045,H,237 South Georgetown Hwy,Johnsonville,SC,29555,9-12,330,843-386-2707,http://jhs.fsd5.org/,Sam Tuten,,,26
2020,"Florence
County School
District Five","Johnsonville Elementary
School",2105047,E,160 East Marion Street,Johnsonville,SC,29555,PK-4,483,843-386-2955,jes.fsd5.org,Mirandi Squires,,,33
2020,"Florence
County School
District Five",Johnsonville Middle School,2105049,M,415 Maple Avenue,Johnsonville,SC,29555,5-8,379,843-386-2066,jms.fsd5.org,Randy Willis,,,25
2020,"Florence
County School
District Five","Florence County School
District Five",2105999,D,156 East Marion Street,Post Office Box 98,SC,29555,PK-12,1192,843-386-2358,fsd5.org,Robert R Smiley,"Robert R
Smiley",Jerry A. Lee,84
2020,"Georgetown
County School
District",Andrews High School,2201001,H,12890 County Line Road,Andrews,SC,29510,9-12,554,843-264-3414,"https://ahs.gcsd.k12.sc.us/home
",Dr. Paula Anderson,,,38
2020,"Georgetown
County School
District",Georgetown High,2201004,H,"2500 Anthuan Maybank
Drive",Georgetown,SC,29440,9-12,964,843-546-8516,ghs.gcsd.k12.sc.us,Craig A. Stone,,,68
2020,"Georgetown
County School
District","Andrews Elementary
School",2201008,E,"13072 County Line Road
",Andrews,SC,29510,PK-5,810,843-264-3419,https://aes.gcsd.k12.sc.us/,Adrienne Watford,,,59
2020,"Georgetown
County School
District","Brown's Ferry Elementary
School",2201009,E,7292 Brown's Ferry Rd.,"Georgetown, SC",SC,29440,PK-5,174,843-527-1325,https://bfe.gcsd.k12.sc.us/,2019-2020,,,14
2020,"Georgetown
County School
District","Pleasant Hill Elementary
School",2201012,E,"127 Schoolhouse Drive
","Hemingway, South
Carolina",SC,29554,PK-5,339,843-558-9417,https://phe.gcsd.k12.sc.us/,W. Teddy Graham,,,25
2020,"Georgetown
County School
District",Georgetown Middle School,2201013,M,"2400 Anthuan Maybank
Drive",Georgetown,SC,29440,6-8,792,843-527-4495,gms.gcsd.k12.sc.us,Seth C. Hillman,,,48
2020,"Georgetown
County School
District","Kensington Elementary
School",2201014,E,86 Kensington BLVD,Georgetown,SC,29440,PK-5,584,843-546-8511,https://kes.gcsd.k12.sc.us/,Maurice L. Cobb,,,45
2020,"Georgetown
County School
District",Maryville Elementary,2201015,E,2125 Poplar Street,Georgetown,SC,29440,PK-5,501,(843) 546-8423,mes.gcsd.k12.sc.us,Tonja Johnson,,,36
2020,"Georgetown
County School
District","Mcdonald Elementary
School",2201016,E,532 McDonald Road,Georgetown,SC,29440,PK-5,457,843-527-3485,mce.gcsd.k12.sc.us,Mack J. Burgess,,,36
2020,"Georgetown
County School
District",Plantersville Elementary,2201020,E,1668 Exodus Drive,1668 Exodus Drive,SC,29440,PK-5,72,8435468453,https://pes.gcsd.k12.sc.us,Darryl Stanley,,,8
2020,"Georgetown
County School
District",Rosemary Middle,2201022,M,12804 County Line Rd,Andrews,SC,29510,6-8,426,843-264-9780,https://rms.gcsd.k12.sc.us/,LaTanya Brown Goodson,,,26
2020,"Georgetown
County School
District",Sampit Elementary,2201023,E,69 Woodland Ave.,Georgetown,SC,29440,PK-5,308,843-527-4411,https://ses.gcsd.k12.sc.us/,Sabrina Goff Mack,,,23
2020,"Georgetown
County School
District","Waccamaw Elementary
School",2201024,P,462 Trey Avenue,462 Trey Avenue,SC,29576,PK-3,566,8439107022,,Ashley Cameron,,,36
2020,"Georgetown
County School
District",Waccamaw High School,2201025,H,2412 Kings River Rd.,Pawleys Island,SC,29585,9-12,850,843-237-9899,whs.gcsd.k12.sc.us,Adam George,,,54
2020,"Georgetown
County School
District",Carvers Bay High School,2201026,H,"13002 Choppee Road,",Hemingway,SC,29554,9-12,350,(843) 558-6920,https://cbh.gcsd.k12.sc.us,Larry Odom,,,29
2020,"Georgetown
County School
District",Carvers Bay Middle,2201027,M,13000 Choppee Road,Hemingway,SC,29554,6-8,319,843-558-6930,https://cbm.gcsd.k12.sc.us/,Lee Glover,,,18
2020,"Georgetown
County School
District",Waccamaw Middle School,2201028,M,247 Wildcat Way,Pawleys Island,SC,29585,7-8,402,843-237-0106,wms.gcsd.k12.sc.us,Jamie W. Curry,,,23
2020,"Georgetown
County School
District","Waccamaw Intermediate
School",2201029,E,320 Wildcat Way,Pawleys Island,SC,29585,4-6,459,843-237-7071,https://wis.gcsd.k12.sc.us/,Dr. Timothy Carnahan,,,28
2020,"Georgetown
County School
District","Coastal Montessori Charter
School",2201601,E,111 Old Plantation Dr.,Pawleys Island,SC,29585,1-8,253,843-235-0413,https://coastalmontessoricharter.org/,"Robert L. ""Chip"" Hennecy,
Jr.",,,17
2020,"Georgetown
County School
District","Coastal Montessori Charter
School",2201601,M,111 Old Plantation Dr.,Pawleys Island,SC,29585,1-8,253,843-235-0413,https://coastalmontessoricharter.org/,"Robert L. ""Chip"" Hennecy,
Jr.",,,17
2020,"Georgetown
County School
District","Georgetown County School
District",2201999,D,2018 Church Street,Georgetown,SC,29440,PK-12,9180,843-436-7000,https://www.gcsd.k12.sc.us/,Dr. H. Randall Dozier,"Dr. H.
Randall
Dozier","Mr. Jim
Dumm",635
2020,"The School
District Of
Greenville
County",Berea High School,2301002,H,201 Burdine Drive,Greenville,SC,29617,9-12,1134,864-355-1600,http://sites.greenvilleschools.us/bereahs/home,Mike Noel,,,67
2020,"The School
District Of
Greenville
County",Blue Ridge High School,2301003,H,2151 Fews Chapel Road,Greer,SC,29651,9-12,1032,864-355-1800,www.greenville.k12.sc.us/bridgehs,Reena Watson,,,61
2020,"The School
District Of
Greenville
County","Carolina High School And
Academy",2301005,H,2725 Anderson Rd,Greenville,SC,29611,9-12,869,8643552300,https://www.greenville.k12.sc.us/carolina/,Michael B. Delaney,,,52
2020,"The School
District Of
Greenville
County",Eastside High School,2301006,H,1300 Brushy Creek Rd,Taylors,SC,29687,9-12,1525,864-355-2800,www.greenville.k12.sc.us/eastside,Tina Bishop,,,84
2020,"The School
District Of
Greenville
County","Greenville Senior High
Academy Of Law, Finance
And Business",2301008,H,1 Vardry Street,Greenville,SC,29601,9-12,1543,864-355-5500,https://www.greenville.k12.sc.us/gvilleh/,Jason S. Warren,,,82
2020,"The School
District Of
Greenville
County",Greer High School,2301009,H,3000 East Gap Creek Road,Greer,SC,29651,9-12,1202,864-355-5700,www.greenville.k12.sc.us/greerhs,Justin Ludley,,,67
2020,"The School
District Of
Greenville
County","Wade Hampton High
School",2301010,H,100 Pine Knoll Dr.,Greenville,SC,29609,9-12,1792,864-355-0100,https://www.greenville.k12.sc.us/whhs/,Dr. Carlos C. Grant,,,98
2020,"The School
District Of
Greenville
County",Hillcrest Middle School,2301011,M,510 Garrison Rd,Simpsonville,SC,29681,6-8,1016,8643556110,https://www.greenville.k12.sc.us/hms/index.asp,William Price,,,57
2020,"The School
District Of
Greenville
County",Hillcrest High School,2301012,H,3665 S. Industrial Dr.,Simpsonville,SC,29681,9-12,2181,864-355-3500,www.greenville.k12.sc.us/hillcrest/,Dr. G. Bryan Skipper,,,115
2020,"The School
District Of
Greenville
County",J. L. Mann High School,2301013,H,160 Fairforest Way,Greenville,SC,29607,9-12,1950,8643556300,https://www.greenville.k12.sc.us/jlmann/,Charles S. Mayfield,,,106
2020,"The School
District Of
Greenville
County",Mauldin High School,2301014,H,701 E. Butler Road,Mauldin,SC,29662,9-12,2359,865-355-6501,https://www.greenville.k12.sc.us/mauldinh/,J. Michael Peake,,,121
2020,"The School
District Of
Greenville
County",Riverside High School,2301017,H,794 Hammett Bridge Road,Greer,SC,29650,9-12,1790,864-355-7800,https://www.greenville.k12.sc.us/riverside/,Darah Huffman,,,92
2020,"The School
District Of
Greenville
County",Southside High School,2301018,H,"6680 Frontage at
Whitehorse Road",Greenville,SC,29605,9-12,798,8643558700,https://www.greenville.k12.sc.us/shs/,Andre M. Dukes,,,56
2020,"The School
District Of
Greenville
County",Travelers Rest High School,2301020,H,301 N Main St,Travelers Rest,SC,29690,9-12,1175,8643550010,https://www.greenville.k12.sc.us/trest/,Daniel Bruce,,,64
2020,"The School
District Of
Greenville
County",Woodmont High School,2301023,H,2831 West Georgia Road,Piedmont,SC,29673,9-12,1776,864-355-8604,https://www.greenville.k12.sc.us/wdmonth/index.asp,Joseph Foster,,,97
2020,"The School
District Of
Greenville
County",Bryson Middle,2301024,M,3657 South Industrial Drive,Simpsonville,SC,29681,6-8,942,864-355-2100,https://www.greenville.k12.sc.us/brysonm/,Dr. Adrienne Davenport,,,55
2020,"The School
District Of
Greenville
County","Gateway Elementary
School",2301027,E,200 Hawkins Road,Travelers Rest,SC,29690,PK-5,711,864-355-5200,greenville.k12.sc.us/gateway,Susan Stubley,,,44
2020,"The School
District Of
Greenville
County",Alexander Elementary,2301028,E,1601 W Bramlett Road,"1601 W Bramlett
Road",SC,29611,PK-5,426,8643551010,https://www.greenville.k12.sc.us/alexand/,Johnnette D Nesbitt,,,34
2020,"The School
District Of
Greenville
County","Beck International
Academy",2301029,M,901 Woodruff Road,Greenville,SC,29607,6-8,958,864-355-1400,https://www.greenville.k12.sc.us/beck/,Jennifer Meisten,,,61
2020,"The School
District Of
Greenville
County",Brook Glenn Elementary,2301030,E,2003 East Lee Road,Taylors,SC,29687,PK-5,407,864-355-4700,"https://www.greenville.k12.sc.us/bglenn/
",Bernice M. Jackson,,,30
2020,"The School
District Of
Greenville
County",Armstrong Elementary,2301031,E,8601 White Horse Road,Greenville,SC,29617,PK-5,423,8643551100,https://www.greenville.k12.sc.us/armstrng/,Tracy Atkins,,,34
2020,"The School
District Of
Greenville
County",Augusta Circle Elementary,2301034,E,100 Winyah Street,"Greenville, South
Carolina",SC,29605,K-5,588,864-355-1200,https://www.greenville.k12.sc.us/acircle/,Mimi Melehes,,,34
2020,"The School
District Of
Greenville
County",Berea Elementary School,2301036,E,100 Berea Drive,Greenville,SC,29617,K-5,485,864-355-1500,"https://sites.google.com/greenvilleschools.us
/bereaelementary",Thomas Miller,,,40
2020,"The School
District Of
Greenville
County",Bethel Elementary,2301037,E,111 Bethel School Road,Simpsonville,SC,29681,K-5,953,864-355-4100,www.greenville.k12.sc.us/bethel,Matthew Critell,,,56
2020,"The School
District Of
Greenville
County",Blythe Academy,2301038,E,100 Blythe Drive,"Greenville, SC",SC,29605,PK-5,912,864-355-4400,www.greenville.k12.sc.us/blythe,"Sandra E. Griffin, Ph.D.",,,58
2020,"The School
District Of
Greenville
County","Brushy Creek Elementary
School",2301039,E,1344 Brushy Creek Road,Taylors,SC,29786,PK-5,870,864-355-5400,https://www.greenville.k12.sc.us/bcreek/,"Charles T. Davis, Jr.",,,53
2020,"The School
District Of
Greenville
County",Bryson Elementary School,2301040,E,703 Bryson Drive,Simpsonville,SC,29681,K-5,891,864-355-3600,https://www.greenville.k12.sc.us/brysone/,Andreya C. Boggs,,,54
2020,"The School
District Of
Greenville
County",Berea Middle School,2301042,M,"151 Berea Middle School
Road",Greenville,SC,29617,6-8,851,864-355-1700,https://www.greenville.k12.sc.us/beream/,Corey Collington,,,59
2020,"The School
District Of
Greenville
County","Sue Cleveland Elementary
School",2301043,E,"375 Woodmont School Rd.
Ext.",Piedmont,SC,29673,K-5,565,864-355-4200,https://www.greenville.k12.sc.us/sueclev/,Cristy Earley,,,41
2020,"The School
District Of
Greenville
County",Sara Collins Elementary,2301044,E,1200 Parkins Mill Road,Greenville,SC,29607,K-5,914,864-355-3200,https://www.greenville.k12.sc.us/scollins/,Dr. Melissa Burns,,,61
2020,"The School
District Of
Greenville
County",Plain Elementary School,2301046,E,506 Neely Ferry Road,Simpsonville,SC,29680,K-5,955,864-355-7701,www.greenville.12.sc.us/plaine,Deborah Mihalic,,,63
2020,"The School
District Of
Greenville
County","Crestview Elementary
School",2301047,E,509 American Legion Rd.,Greer,SC,29651,PK-5,705,864-355-2600,https://www.greenville.k12.sc.us/crestv/,David Langston,,,44
2020,"The School
District Of
Greenville
County","Duncan Chapel Elementary
School",2301051,E,210 Duncan Chapel Road,Greenville,SC,29617,PK-5,633,864 355-2700,www.greenville.k12.sc.us/dchapel,Dr. Stephanie Lowry,,,44
2020,"The School
District Of
Greenville
County",Woodmont Middle School,2301052,M,325 N. Flat Rock Road,"325 N. Flat Rock
Road",SC,29673,6-8,817,8643558500,https://www.greenville.k12.sc.us/wdmontm/,Jennifer Couch,,,48
2020,"The School
District Of
Greenville
County",East North Street Academy,2301054,E,1720 east north street,Greenville,SC,29607,PK-5,767,864-355-2900,http://www.greenville.k12.sc.us/enorthst/,Dawn Hooker,,,52
2020,"The School
District Of
Greenville
County",Fork Shoals School,2301057,E,916 McKelvey Road,Pelzer,SC,29669,K-5,772,864-355-5000,www.greenville.k12.sc.us/forksh,Kim Reid,,,47
2020,"The School
District Of
Greenville
County","Fountain Inn Elementary
School",2301058,E,608 Fairview Street,Fountain Inn,SC,29644,PK-5,753,7068257036,https://www.greenville.k12.sc.us/ftinn/,Stephanie Reese,,,47
2020,"The School
District Of
Greenville
County","Greenville Middle Academy
Of Traditional And Global
Studies",2301059,M,339 Lowndes Avenue,Greenville,SC,29607,6-8,851,864-355-5600,www.greenville.k12.sc.us/gvillem,Y.C. (Nicky) Andrews,,,55
2020,"The School
District Of
Greenville
County",Greer Middle School,2301060,M,3032 E. Gap Creek Rd.,Greer,SC,29651,6-8,1029,864-355-5800,https://www.greenville.k12.sc.us/greerms/,Stephanie Lackey,,,61
2020,"The School
District Of
Greenville
County",Hollis Academy Elementary,2301061,E,200 Goodrich Street,"Greenville South
Carolina",SC,29611,PK-5,681,864-355-4800,www.greenville.k12.sc.us/hollise,Miki Golden Jr.,,,56
2020,"The School
District Of
Greenville
County","Hughes Academy Of
Science And Technology",2301062,M,122 Deoyley,Greenville,SC,29605,6-8,1042,8643556200,https://www.greenville.k12.sc.us/hughes/,Jordan Finlay,,,64
2020,"The School
District Of
Greenville
County",Lake Forest Elementary,2301063,E,16 Berkshire Avenue,Greenville,SC,29615,PK-5,830,864-355-4000,https://www.greenville.k12.sc.us/lforest/,Julie R. Cooke,,,49
2020,"The School
District Of
Greenville
County",Lakeview Middle School,2301066,M,"3801 Old Buncombe Rd
Greenville 29617","Greenville, SC",SC,29617,6-8,741,864-355-6400,https://www.greenville.k12.sc.us/lakeview/,Kathy Dobbins,,,60
2020,"The School
District Of
Greenville
County",Mauldin Elementary School,2301067,E,1194 Holland Road,Simpsonville,SC,29681,PK-5,986,8643553700,https://www.greenville.k12.sc.us/mauldine/,Jennifer Dodds,,,59
2020,"The School
District Of
Greenville
County",Mitchell Road Elementary,2301068,E,4124 E North St.,Greenville,SC,29615,PK-5,591,864-355-6700,https://www.greenville.k12.sc.us/mitchell/,Amy Kern,,,39
2020,"The School
District Of
Greenville
County","Monaview Elementary
School",2301069,E,10 Monaview Street,10 Monaview Street,SC,29617,PK-5,613,"8643553400
",https://www.greenville.k12.sc.us/monaview/,"Damon M. Qualls
",,,44
2020,"The School
District Of
Greenville
County",Mountain View Elementary,2301071,E,6350 Mountain View Road,Taylors,SC,29687,PK-5,849,8643556800,https://www.greenville.k12.sc.us/mtnview/,Jennifer Gibson,,,51
2020,"The School
District Of
Greenville
County",Northwood Middle School,2301074,M,710 Ikes Road,Taylors,SC,29687,6-8,914,864-355-7000,www.greenville.k12.sc.us/northwd/,Treva Lee,,,54
2020,"The School
District Of
Greenville
County",Paris Elementary School,2301076,E,32 East Belvue Road,Taylors,SC,29687,PK-5,624,864-355-4260,www.greenville.k12.sc.us/parise,David G. Wise,,,40
